,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Germany,Spain
7504,654,False,32,2,0.0,1,1,1,51972.92,1,False,False,True
7505,659,True,27,4,0.0,2,1,0,99341.87,0,False,False,True
7506,674,False,44,4,131593.85,1,0,1,171345.02,1,False,True,False
7507,576,True,44,9,119530.52,1,1,0,119056.68,1,False,True,False
7508,566,True,54,4,118614.6,2,1,1,172601.62,0,False,True,False
7509,545,True,37,9,95829.13,2,0,1,104936.88,0,False,True,False
7510,798,True,36,1,0.0,2,1,1,159044.1,0,True,False,False
7511,757,True,38,0,0.0,1,1,0,83263.06,0,True,False,False
7512,641,True,50,6,153590.73,2,1,1,130910.78,0,True,False,False
7513,718,True,29,2,0.0,1,1,0,126336.72,0,True,False,False
7514,699,True,64,9,113109.52,1,1,0,27980.8,1,True,False,False
7515,623,False,35,0,130557.24,1,1,1,47880.71,0,True,False,False
7516,644,True,40,8,93183.19,1,1,0,73882.49,0,True,False,False
7517,586,True,58,7,151933.63,1,1,0,162960.05,1,True,False,False
7518,500,True,30,2,125495.64,2,1,1,68807.47,0,False,True,False
7519,583,False,42,7,0.0,2,1,0,144039.05,0,True,False,False
7520,595,False,26,8,118547.72,1,1,1,151192.18,0,False,True,False
7521,670,True,43,1,97792.21,1,0,0,120225.62,0,False,False,True
7522,610,True,41,6,0.0,3,0,0,56118.81,1,True,False,False
7523,814,False,72,2,0.0,2,0,1,130853.03,0,False,False,True
7524,660,False,40,8,167181.01,1,1,1,185156.94,0,True,False,False
7525,580,True,35,9,121355.19,1,0,1,35671.45,0,False,True,False
7526,850,False,81,1,0.0,2,1,1,59568.24,0,True,False,False
7527,676,True,35,0,0.0,2,0,0,139911.58,0,False,False,True
7528,578,True,46,5,113226.47,1,1,0,56770.76,0,True,False,False
7529,579,False,33,1,118392.75,1,1,1,157564.75,0,True,False,False
7530,711,False,52,8,145262.54,1,0,1,131473.31,0,False,True,False
7531,692,True,40,6,163505.16,1,0,0,90424.09,0,True,False,False
7532,760,False,33,1,118114.28,2,0,1,156660.21,0,False,False,True
7533,630,False,51,0,108449.23,3,0,0,88372.69,1,False,True,False
7534,808,True,32,1,0.0,2,1,1,46200.71,0,True,False,False
7535,611,False,36,10,103294.56,1,1,0,160548.12,0,False,True,False
7536,697,False,42,1,0.0,1,1,0,1262.83,1,True,False,False
7537,655,False,38,6,0.0,1,1,1,188639.28,0,True,False,False
7538,601,True,28,6,0.0,2,1,0,14665.28,0,False,False,True
7539,755,True,42,2,119919.12,1,1,0,156868.21,0,True,False,False
7540,553,True,37,1,0.0,1,1,0,30461.55,0,True,False,False
7541,723,True,28,4,0.0,2,1,1,123885.88,0,True,False,False
7542,507,False,34,4,0.0,2,1,1,60688.38,0,False,False,True
7543,777,True,43,1,0.0,2,1,0,21785.91,0,True,False,False
7544,566,True,34,3,0.0,1,0,0,188135.69,0,True,False,False
7545,732,True,26,7,0.0,2,1,0,154364.66,0,True,False,False
7546,697,False,42,10,0.0,2,1,0,61312.15,0,True,False,False
7547,555,True,29,4,128744.04,1,1,1,47454.93,0,True,False,False
7548,584,False,62,9,137727.34,2,0,1,121102.9,0,False,True,False
7549,705,False,44,10,106731.58,1,1,0,137419.87,1,False,True,False
7550,688,False,38,7,123544.21,1,1,1,157664.02,0,True,False,False
7551,626,False,37,2,133968.96,2,1,0,148689.65,0,True,False,False
7552,636,True,76,9,126534.6,1,1,1,39789.62,0,False,False,True
7553,719,False,35,8,0.0,1,1,1,165162.4,0,False,False,True
7554,706,True,30,6,87609.68,2,0,0,137674.55,1,False,False,True
7555,731,True,41,3,0.0,2,1,0,101371.72,0,False,False,True
7556,738,True,49,3,0.0,3,1,1,65066.48,1,False,False,True
7557,426,True,34,9,0.0,2,1,0,107876.91,0,True,False,False
7558,622,False,36,0,108960.0,2,1,0,111180.3,1,False,False,True
7559,701,False,30,2,0.0,2,1,0,115650.63,0,False,False,True
7560,512,True,51,6,144953.31,1,1,1,165035.17,0,True,False,False
7561,635,True,41,4,103544.88,2,1,0,193746.55,0,True,False,False
7562,685,True,33,6,0.0,1,1,0,58458.26,0,True,False,False
7563,609,True,53,7,0.0,2,0,1,52332.85,0,True,False,False
7564,598,True,38,1,101487.18,1,1,1,75959.1,1,False,True,False
7565,708,True,52,10,105355.81,1,1,0,123.07,1,True,False,False
7566,574,True,36,4,77967.5,1,1,0,167066.95,1,False,False,True
7567,629,True,44,5,0.0,4,0,0,117572.59,1,True,False,False
7568,422,False,54,4,0.0,2,1,1,7166.71,0,False,False,True
7569,656,True,28,8,120047.77,1,1,1,137173.39,0,False,False,True
7570,697,True,32,7,175464.85,3,1,0,116442.42,1,True,False,False
7571,718,True,52,8,79475.3,3,1,1,32421.32,1,True,False,False
7572,586,True,37,8,167735.69,2,0,1,104665.79,0,False,True,False
7573,481,False,37,8,0.0,2,1,0,44215.86,0,False,False,True
7574,749,False,33,1,74385.98,1,1,0,20164.47,0,True,False,False
7575,561,True,49,5,94754.0,1,1,1,26691.31,0,False,True,False
7576,676,True,27,4,0.0,1,0,1,107955.67,0,False,False,True
7577,615,True,43,3,86920.86,1,1,1,150048.37,0,False,True,False
7578,582,False,39,1,132077.48,2,1,0,192255.15,0,True,False,False
7579,601,True,40,10,127847.86,1,0,0,173245.68,0,True,False,False
7580,708,True,34,3,0.0,1,0,1,121457.88,1,True,False,False
7581,708,True,42,9,176702.36,2,1,1,104804.74,0,False,True,False
7582,797,False,33,10,83555.58,1,0,0,69767.14,0,False,True,False
7583,682,True,26,8,0.0,2,1,0,178373.43,0,True,False,False
7584,694,False,39,9,0.0,2,0,0,99924.04,0,False,False,True
7585,490,False,40,1,0.0,1,1,1,49594.19,1,True,False,False
7586,828,True,42,10,0.0,1,1,1,186071.14,0,False,False,True
7587,594,False,38,7,96858.35,1,1,0,77511.45,0,False,False,True
7588,579,True,33,1,0.0,2,1,1,54816.57,0,False,False,True
7589,723,False,35,0,0.0,2,0,1,61290.99,0,True,False,False
7590,619,False,42,8,132796.04,3,1,1,191821.35,1,False,True,False
7591,794,False,30,1,154970.54,1,0,1,156768.45,0,False,False,True
7592,674,True,44,3,88902.21,1,1,0,73731.32,0,False,True,False
7593,418,True,28,7,98738.92,1,1,0,122190.22,0,True,False,False
7594,502,True,33,8,0.0,2,1,1,123509.01,0,True,False,False
7595,678,False,50,6,0.0,1,1,0,8199.5,0,True,False,False
7596,599,True,40,10,137456.28,2,1,1,14113.11,0,False,True,False
7597,736,True,29,4,0.0,2,0,0,51705.01,0,True,False,False
7598,430,False,60,7,73937.02,1,1,0,161937.62,1,True,False,False
7599,537,False,45,7,158621.04,1,1,0,120892.96,1,True,False,False
7600,683,True,30,1,113257.2,1,1,1,65035.02,0,False,False,True
7601,828,True,31,9,0.0,1,0,1,164257.37,0,True,False,False
7602,691,False,29,9,116536.43,1,1,0,51987.99,0,True,False,False
7603,608,False,28,4,0.0,2,1,0,10899.63,1,False,False,True
7604,691,False,60,6,101070.69,1,1,0,177355.8,1,True,False,False
7605,718,True,39,6,0.0,2,0,1,63889.1,0,False,False,True
7606,680,False,31,3,127331.46,3,1,1,176433.6,0,False,True,False
7607,838,False,41,5,0.0,2,1,0,81313.51,0,False,False,True
7608,695,False,31,5,0.0,2,0,1,13998.88,0,False,False,True
7609,681,True,46,0,105969.42,1,1,0,5771.56,0,True,False,False
7610,762,True,36,5,119547.46,1,1,1,42693.65,0,True,False,False
7611,751,True,38,7,0.0,2,0,0,90839.61,0,False,False,True
7612,678,True,28,5,138668.18,1,1,1,54144.01,0,False,False,True
7613,634,False,37,7,51582.5,2,1,1,184312.88,0,True,False,False
7614,749,True,37,7,0.0,2,1,0,20306.79,0,True,False,False
7615,590,True,37,6,169902.92,1,1,1,128256.18,0,False,False,True
7616,610,False,27,4,87262.4,2,1,0,182720.07,0,True,False,False
7617,502,True,33,7,0.0,2,0,1,4082.52,0,True,False,False
7618,578,False,40,7,0.0,2,0,0,102233.73,0,True,False,False
7619,547,False,32,2,0.0,2,1,0,132002.83,0,True,False,False
7620,579,False,27,9,0.0,2,1,0,126838.7,0,True,False,False
7621,661,True,39,5,0.0,2,0,0,181461.46,0,True,False,False
7622,794,True,46,6,0.0,2,1,0,195325.74,0,True,False,False
7623,719,True,61,5,0.0,2,0,1,29132.43,0,True,False,False
7624,728,False,69,1,0.0,2,1,1,131804.86,0,True,False,False
7625,598,True,19,3,150348.37,1,1,1,173784.04,0,False,True,False
7626,822,False,46,3,115074.02,2,1,0,26249.86,0,False,True,False
7627,670,False,40,3,0.0,1,1,1,182650.15,0,False,False,True
7628,850,True,28,8,99986.98,1,1,0,196582.55,0,True,False,False
7629,723,False,68,3,110357.0,1,0,0,141977.54,1,False,True,False
7630,705,True,42,8,166685.92,2,1,1,55313.51,0,False,True,False
7631,677,True,40,7,95312.8,1,1,1,62944.75,0,False,False,True
7632,736,True,43,4,202443.47,1,1,0,72375.03,0,True,False,False
7633,661,False,47,0,109493.62,1,0,0,188324.01,1,False,True,False
7634,501,True,38,9,88977.39,2,0,1,133403.07,0,False,True,False
7635,516,False,29,2,104982.57,1,1,0,157378.5,0,True,False,False
7636,517,False,59,8,154110.99,2,1,0,101240.08,1,False,True,False
7637,766,True,32,6,185714.28,1,1,1,102502.5,0,True,False,False
7638,520,False,23,3,116022.53,2,1,1,37577.66,0,False,True,False
7639,541,True,46,6,0.0,2,1,1,83456.67,0,True,False,False
7640,790,False,34,2,164011.48,1,1,0,199420.41,0,False,True,False
7641,797,True,31,9,0.0,2,1,1,24748.89,0,True,False,False
7642,811,True,40,1,101514.89,1,1,1,121765.0,0,True,False,False
7643,722,False,32,4,0.0,2,1,1,113666.48,0,False,False,True
7644,675,True,28,9,0.0,1,1,0,134110.93,0,True,False,False
7645,660,True,39,9,134599.33,2,1,0,183095.87,0,False,True,False
7646,566,True,32,10,147511.26,1,1,1,159891.03,0,False,False,True
7647,768,True,25,0,78396.08,1,1,1,8316.19,0,True,False,False
7648,610,False,31,5,0.0,2,0,0,63736.36,0,False,False,True
7649,715,False,31,3,110581.29,1,1,1,94715.24,0,True,False,False
7650,750,True,42,8,151836.36,2,1,0,68695.38,0,False,True,False
7651,431,True,45,5,83624.55,2,0,0,36899.62,0,False,True,False
7652,704,True,24,2,148197.15,2,1,0,182775.08,0,True,False,False
7653,535,False,30,5,122924.75,1,0,0,62390.59,1,False,False,True
7654,614,False,38,4,72594.0,1,1,1,76042.48,0,True,False,False
7655,748,True,38,4,115221.36,1,0,1,70956.75,0,True,False,False
7656,492,True,51,8,117808.74,2,1,1,67311.12,0,False,True,False
7657,573,True,40,7,147754.68,1,1,1,110454.46,0,True,False,False
7658,706,False,53,3,0.0,3,0,0,88479.02,1,False,False,True
7659,680,True,31,10,113292.17,1,1,1,122639.73,0,True,False,False
7660,458,True,36,5,0.0,2,1,0,79723.78,0,False,False,True
7661,612,True,44,2,115163.38,1,1,1,97677.52,1,False,True,False
7662,809,True,50,10,118098.62,1,1,1,100720.02,1,False,True,False
7663,590,True,39,9,0.0,2,1,1,104730.52,0,True,False,False
7664,602,True,35,8,0.0,1,1,1,22499.29,0,True,False,False
7665,540,True,37,0,120825.7,1,1,0,28257.89,0,False,False,True
7666,494,True,25,6,0.0,2,0,1,109988.09,0,True,False,False
7667,797,True,29,1,0.0,1,0,1,149991.32,0,True,False,False
7668,526,True,61,6,133845.28,2,1,1,45180.8,0,False,True,False
7669,631,True,38,7,0.0,2,1,0,181605.85,0,False,False,True
7670,576,False,29,5,108541.04,1,1,1,126469.09,0,True,False,False
7671,405,True,39,10,0.0,1,1,0,160810.85,1,True,False,False
7672,555,True,30,1,0.0,2,0,0,88146.86,0,True,False,False
7673,750,False,37,2,113817.06,1,0,0,88333.74,0,False,False,True
7674,665,True,28,8,137300.23,1,1,0,90174.83,0,True,False,False
7675,640,True,37,5,158024.38,1,1,0,81298.09,0,False,False,True
7676,457,False,33,7,127837.54,1,0,1,60013.17,0,True,False,False
7677,695,True,36,4,161533.0,1,1,0,100940.91,0,True,False,False
7678,645,True,31,7,161171.7,2,1,0,12599.94,1,True,False,False
7679,647,True,32,9,80958.36,1,1,1,128590.73,0,False,False,True
7680,808,True,25,7,0.0,2,0,1,23180.37,0,False,False,True
7681,641,True,33,2,146193.6,2,1,1,55796.83,1,True,False,False
7682,700,True,29,8,0.0,2,0,1,152097.02,0,False,False,True
7683,660,True,26,4,115021.76,1,0,1,162443.05,0,False,True,False
7684,615,True,41,1,126773.43,1,1,1,55551.26,0,False,False,True
7685,705,False,40,3,92889.91,1,1,1,109496.69,0,False,True,False
7686,718,True,48,9,0.0,2,1,1,72105.63,0,True,False,False
7687,754,True,61,5,146622.35,1,1,1,41815.22,1,True,False,False
7688,713,True,45,4,131038.14,1,1,0,74005.04,1,False,True,False
7689,587,False,46,6,88820.29,1,0,0,70224.34,0,True,False,False
7690,569,True,31,1,115406.97,1,0,0,145528.22,0,False,False,True
7691,568,False,38,3,132951.92,1,0,1,124486.28,0,True,False,False
7692,634,True,74,5,108891.7,1,1,0,10078.02,0,False,True,False
7693,770,False,46,5,141788.63,2,0,0,164967.21,0,False,True,False
7694,676,False,64,4,116954.32,1,1,1,91149.48,0,False,False,True
7695,723,False,47,10,90450.0,2,0,0,103379.31,1,False,True,False
7696,614,False,39,8,125997.22,1,1,1,128049.34,1,False,True,False
7697,601,False,41,3,0.0,2,1,0,54342.83,0,False,False,True
7698,592,True,60,9,0.0,4,1,1,13614.01,1,True,False,False
7699,605,False,36,9,0.0,2,0,1,35521.63,0,False,False,True
7700,752,False,31,4,144637.86,2,1,0,40496.72,0,False,False,True
7701,677,False,29,3,86616.35,1,0,0,91903.9,1,True,False,False
7702,850,True,31,8,0.0,2,1,0,178667.7,0,True,False,False
7703,608,False,48,2,127924.25,2,1,0,32202.61,0,False,True,False
7704,786,False,34,9,0.0,2,1,0,117034.32,0,False,False,True
7705,777,False,29,9,131240.61,1,1,1,163746.09,1,True,False,False
7706,667,True,31,5,0.0,2,1,1,20346.69,0,False,False,True
7707,848,True,35,5,120046.74,2,1,0,84710.65,0,False,False,True
7708,486,False,39,8,97819.36,1,0,1,120531.31,0,True,False,False
7709,598,False,64,1,62979.93,1,1,1,152273.57,0,False,False,True
7710,506,False,40,3,0.0,1,1,1,144345.58,0,True,False,False
7711,612,True,46,9,161450.03,1,1,1,96961.0,1,False,True,False
7712,545,True,30,3,0.0,2,1,0,170307.43,0,True,False,False
7713,793,True,56,8,119496.25,2,1,0,29880.99,0,True,False,False
7714,682,False,30,9,0.0,2,1,1,195104.91,0,True,False,False
7715,517,True,62,1,43772.66,3,1,0,187756.24,1,True,False,False
7716,684,True,32,9,100249.41,2,0,1,67599.69,0,True,False,False
7717,692,True,46,2,0.0,2,1,1,105983.09,0,False,False,True
7718,740,False,60,5,108028.08,2,0,0,25980.42,1,True,False,False
7719,666,True,71,1,53013.29,2,1,1,112222.64,0,False,True,False
7720,693,True,68,2,0.0,2,1,1,59864.96,0,True,False,False
7721,757,True,33,1,122088.67,1,1,0,42581.09,0,False,True,False
7722,684,True,18,9,90544.0,1,0,1,4777.23,0,False,True,False
7723,691,True,35,6,0.0,2,0,1,178038.17,0,False,False,True
7724,842,True,44,3,141252.18,4,0,1,128521.16,1,True,False,False
7725,482,False,35,5,147813.05,2,0,0,109029.72,0,True,False,False
7726,735,True,55,6,134140.68,1,1,0,2267.88,0,True,False,False
7727,681,False,63,7,0.0,2,1,1,55054.48,0,True,False,False
7728,616,False,31,8,0.0,1,0,1,76456.17,0,True,False,False
7729,850,False,35,2,128548.49,4,1,0,75478.95,1,True,False,False
7730,635,True,43,10,122198.21,2,0,1,179144.54,0,True,False,False
7731,638,True,42,8,145177.84,1,1,0,193471.74,1,False,True,False
7732,820,False,31,2,94222.53,1,1,0,103570.8,0,False,False,True
7733,694,False,58,1,143212.22,1,0,0,102628.56,1,False,True,False
7734,713,True,41,3,0.0,2,1,0,55772.04,0,True,False,False
7735,543,True,41,6,143350.41,1,1,1,192070.16,1,False,True,False
7736,649,False,41,3,130931.83,1,1,1,144808.37,0,True,False,False
7737,777,False,30,4,137851.31,1,1,0,5008.23,1,True,False,False
7738,561,True,33,6,0.0,2,0,0,173680.39,0,True,False,False
7739,724,True,41,5,0.0,1,0,1,115753.94,0,False,False,True
7740,665,False,51,8,0.0,1,1,1,38928.48,1,False,False,True
7741,441,True,60,1,140614.15,1,0,1,174381.23,0,True,False,False
7742,579,True,22,3,118680.57,1,1,1,49829.8,0,False,False,True
7743,777,True,35,7,122917.69,1,1,1,76169.68,0,False,True,False
7744,739,False,36,0,0.0,2,0,0,133465.57,0,True,False,False
7745,660,True,40,5,131754.11,2,1,1,38761.61,0,True,False,False
7746,554,False,35,8,0.0,2,1,1,176779.46,0,True,False,False
7747,850,False,24,6,0.0,2,1,1,13159.9,0,True,False,False
7748,842,False,35,9,119948.09,1,1,0,48217.97,1,False,True,False
7749,785,False,38,1,0.0,1,1,0,134964.85,1,True,False,False
7750,550,True,25,0,0.0,2,1,1,184221.11,0,True,False,False
7751,750,False,39,6,0.0,2,0,0,19264.33,0,False,False,True
7752,490,False,38,3,97266.1,1,1,1,92797.23,0,False,False,True
7753,605,True,28,10,113690.83,1,1,0,33114.24,0,False,True,False
7754,563,False,42,6,99056.22,2,1,0,154347.95,1,False,False,True
7755,675,True,34,8,0.0,2,1,1,184842.21,0,True,False,False
7756,621,False,36,7,116338.68,1,1,1,155743.48,0,False,False,True
7757,850,True,40,6,97339.99,1,0,1,88815.25,0,True,False,False
7758,711,True,41,3,0.0,2,1,1,193747.57,0,True,False,False
7759,549,False,55,1,137592.31,2,0,1,116548.02,1,False,True,False
7760,764,True,34,6,108760.27,2,1,0,166324.79,1,False,True,False
7761,627,True,30,3,128770.88,2,1,1,40199.01,0,False,True,False
7762,850,False,34,2,0.0,2,0,0,51919.04,0,True,False,False
7763,614,False,36,1,44054.84,1,1,1,73329.08,0,False,False,True
7764,685,False,44,2,119657.53,1,1,0,145387.05,1,False,True,False
7765,683,False,49,7,108797.63,2,0,0,140763.18,0,False,True,False
7766,643,True,35,2,0.0,2,0,0,67979.35,0,False,False,True
7767,561,False,49,1,102025.32,1,1,0,133051.64,1,False,True,False
7768,601,False,20,9,122446.61,2,1,0,86791.9,0,False,False,True
7769,766,False,27,7,158786.67,2,0,1,47579.25,0,True,False,False
7770,699,True,29,3,125689.29,1,1,1,151623.71,0,True,False,False
7771,850,True,29,1,154640.41,1,1,1,164039.51,0,False,True,False
7772,792,False,50,4,146710.76,1,1,0,16528.4,1,False,True,False
7773,636,True,67,7,136709.35,1,0,1,66753.1,1,False,True,False
7774,850,True,43,5,129305.09,2,0,1,19244.58,0,False,True,False
7775,628,True,40,10,0.0,2,1,0,103832.58,0,False,False,True
7776,736,False,63,10,0.0,2,0,1,502.7,0,True,False,False
7777,711,False,21,0,82844.33,2,0,1,1408.68,0,True,False,False
7778,583,False,22,2,0.0,2,0,1,5985.36,0,False,False,True
7779,757,True,46,0,0.0,2,1,0,37460.05,0,True,False,False
7780,749,False,33,10,76692.22,1,0,1,30396.43,0,False,True,False
7781,705,True,34,7,117715.84,1,1,0,2498.67,0,True,False,False
7782,585,True,54,8,87105.32,1,1,1,55346.14,0,True,False,False
7783,437,False,43,6,0.0,1,1,0,148330.97,1,True,False,False
7784,741,False,64,2,69311.16,1,1,1,59237.72,0,True,False,False
7785,738,True,26,9,0.0,2,1,1,48644.94,0,True,False,False
7786,586,False,33,10,66948.67,2,1,1,140759.03,0,False,False,True
7787,627,False,57,9,0.0,2,1,1,107712.42,0,True,False,False
7788,551,True,76,2,128410.71,2,1,1,181718.73,0,False,False,True
7789,606,True,38,3,99897.53,1,0,0,37054.65,0,False,True,False
7790,674,True,22,3,0.0,1,1,1,173940.59,0,True,False,False
7791,584,False,31,6,152622.34,1,1,0,99298.8,0,False,True,False
7792,590,True,40,8,0.0,2,1,0,62933.03,0,True,False,False
7793,585,True,56,4,138227.19,2,1,1,55287.84,0,True,False,False
7794,508,False,25,2,111395.53,1,0,1,48197.06,0,True,False,False
7795,458,True,44,7,84386.57,1,1,0,178642.73,0,False,True,False
7796,692,False,36,3,0.0,2,1,1,8282.22,0,True,False,False
7797,502,True,33,5,174673.65,2,1,0,33300.56,0,False,True,False
7798,518,True,46,3,0.0,2,1,0,76515.79,0,True,False,False
7799,660,True,46,5,109019.65,2,1,1,33680.56,0,False,True,False
7800,698,False,52,1,107906.75,1,1,0,168886.39,1,False,True,False
7801,678,True,54,7,128914.97,1,0,0,191746.23,1,True,False,False
7802,773,True,63,9,111179.83,1,1,1,93091.02,0,False,False,True
7803,619,False,52,8,124099.13,1,0,0,23904.52,0,False,True,False
7804,684,True,59,9,122471.09,1,0,1,15807.07,0,False,True,False
7805,635,True,34,3,134692.4,2,1,1,83773.02,0,True,False,False
7806,680,False,25,4,123816.5,1,1,1,90162.35,0,True,False,False
7807,608,True,34,3,106288.54,1,1,1,36639.25,0,False,True,False
7808,603,False,55,7,127723.25,2,1,0,139469.11,1,False,True,False
7809,579,True,43,2,145843.82,1,1,1,198402.37,1,False,False,True
7810,756,False,34,2,148200.72,1,0,0,194584.48,0,False,True,False
7811,611,True,30,2,104145.65,1,0,0,159629.64,0,True,False,False
7812,532,True,24,8,142755.25,1,0,0,34231.48,0,False,True,False
7813,684,False,63,3,81245.79,1,1,0,69643.31,1,False,True,False
7814,647,False,33,3,168560.46,2,0,0,90270.16,0,False,True,False
7815,583,True,38,8,0.0,1,1,0,47848.56,0,True,False,False
7816,774,True,42,2,132193.94,2,1,1,162865.52,0,False,True,False
7817,677,True,58,9,0.0,1,0,1,168650.4,0,True,False,False
7818,542,True,25,8,139330.1,1,0,0,54372.37,0,False,True,False
7819,613,True,29,0,0.0,2,0,1,133897.32,0,False,False,True
7820,666,True,40,5,0.0,2,1,0,147878.05,0,True,False,False
7821,777,False,28,2,134571.5,1,0,1,118313.38,0,True,False,False
7822,581,True,50,2,143829.2,2,1,0,181224.24,1,False,True,False
7823,705,True,32,7,0.0,2,1,0,7921.57,0,True,False,False
7824,673,False,44,8,133444.97,1,0,1,5708.19,0,True,False,False
7825,594,False,23,4,104753.84,2,1,0,56756.52,1,False,True,False
7826,648,False,51,2,116574.84,1,1,0,4121.04,1,False,True,False
7827,605,True,41,10,0.0,2,0,1,97213.09,0,True,False,False
7828,734,False,40,9,176914.8,1,1,1,12799.23,0,True,False,False
7829,572,False,36,8,68348.18,2,0,1,50400.32,0,True,False,False
7830,595,False,33,9,0.0,2,1,1,41447.86,0,True,False,False
7831,749,True,42,2,56726.83,2,0,1,185543.35,0,True,False,False
7832,573,True,46,3,65269.23,1,0,1,189988.65,1,False,False,True
7833,624,True,33,6,66220.17,1,0,1,170819.01,0,False,False,True
7834,703,True,56,9,0.0,1,0,0,85547.33,1,True,False,False
